Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	PDCD4
Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	RBMXL1
Positive Regulation Of Neutrophil Migration (GO:1902624)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	MCU
Positive Regulation Of Oxidoreductase Activity (GO:0051353)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	PDP2
Potassium Ion Homeostasis (GO:0055075)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	SLC12A6
Protein N-linked Glycosylation Via Asparagine (GO:0018279)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	UBE2J1
Regulation Of T Cell Migration (GO:2000404)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	CD200
Cellular Response To Interleukin-1 (GO:0071347)	3/81	0.5798734432728386	0.6933613452311096	0	0	1.0024561036789297	0.5462838429077511	USP10;RC3H1;IRAK3
Macromolecule Modification (GO:0043412)	3/81	0.5798734432728386	0.6933613452311096	0	0	1.0024561036789297	0.5462838429077511	USP25;SERP1;UBE2D3
Positive Regulation Of Growth (GO:0045927)	3/81	0.5798734432728386	0.6933613452311096	0	0	1.0024561036789297	0.5462838429077511	USP47;TEAD1;EIF4G2
Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	2/53	0.5879320294339905	0.7019025045831253	0	0	1.0221619176843058	0.5429151021090344	RB1CC1;FOXO3
Mitochondrial Transport (GO:0006839)	2/53	0.5879320294339905	0.7019025045831253	0	0	1.0221619176843058	0.5429151021090344	KIFBP;VPS35
Positive Regulation Of Chemokine Production (GO:0032722)	2/53	0.5879320294339905	0.7019025045831253	0	0	1.0221619176843058	0.5429151021090344	WNT5A;TLR4
Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)	2/53	0.5879320294339905	0.7019025045831253	0	0	1.0221619176843058	0.5429151021090344	FXR1;CELF2
RNA Metabolic Process (GO:0016070)	4/111	0.590619414565974	0.7033472362413994	0	0	0.9742005213300273	0.512997859432081	SETX;DIS3;PAPOLG;CELF2
Double-Strand Break Repair Via Homologous Recombination (GO:0000724)	4/111	0.590619414565974	0.7033472362413994	0	0	0.9742005213300273	0.512997859432081	YY1;NIPBL;ERCC4;NUCKS1
Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	WNT5A
Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	BCL2L11
Fc-gamma Receptor Signaling Pathway (GO:0038094)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	PRKCE
RNA Splicing, Via Transesterification Reactions (GO:0000375)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	SMNDC1
Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	KLF4
Acylglycerol Homeostasis (GO:0055090)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	RORA
Regulation Of Muscle Cell Differentiation (GO:0051147)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	MYOCD
Regulation Of Neuroblast Proliferation (GO:1902692)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	VCAN
Regulation Of Ruffle Assembly (GO:1900027)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	FAM98A
Response To Copper Ion (GO:0046688)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	PRNP
Response To Purine-Containing Compound (GO:0014074)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	CREB1
Ear Morphogenesis (GO:0042471)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	NIPBL
Early Endosome To Late Endosome Transport (GO:0045022)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	HOOK3
Fat-Soluble Vitamin Metabolic Process (GO:0006775)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	ARID4A
Iron Ion Transport (GO:0006826)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	CLTC
Mononuclear Cell Differentiation (GO:1903131)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	FLT3
Natural Killer Cell Mediated Cytotoxicity (GO:0042267)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	KIF5B
Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	PRNP
Positive Regulation Of BMP Signaling Pathway (GO:0030513)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	BMPR2
Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	RNF111
Positive Regulation Of Interleukin-17 Production (GO:0032740)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	JAK2
Positive Regulation Of p38MAPK Cascade (GO:1900745)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	SASH1
Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	RNF111
Protein Exit From Endoplasmic Reticulum (GO:0032527)	1/24	0.5951046879838381	0.7033472362413994	0	0	1.133380464239425	0.5882447968707366	SEL1L
Epigenetic Regulation Of Gene Expression (GO:0040029)	3/83	0.5964981470668298	0.7045160449574951	0	0	0.9772927989130434	0.5049468065757663	RNF168;KDM1B;BMI1
Regulation Of Exocytosis (GO:0017157)	2/54	0.598160998066292	0.7045160449574951	0	0	1.0024527711094875	0.5151558013590055	STXBP5;RAB8B
Apical Junction Assembly (GO:0043297)	2/54	0.598160998066292	0.7045160449574951	0	0	1.0024527711094875	0.5151558013590055	APC;PAK2
Regulation Of Myoblast Differentiation (GO:0045661)	2/54	0.598160998066292	0.7045160449574951	0	0	1.0024527711094875	0.5151558013590055	SMARCA2;TBX3
Negative Regulation Of TOR Signaling (GO:0032007)	2/54	0.598160998066292	0.7045160449574951	0	0	1.0024527711094875	0.5151558013590055	NUAK1;SIRT1
Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)	2/54	0.598160998066292	0.7045160449574951	0	0	1.0024527711094875	0.5151558013590055	DNAJA1;SPOPL
Negative Regulation Of Protein Ubiquitination (GO:0031397)	2/54	0.598160998066292	0.7045160449574951	0	0	1.0024527711094875	0.5151558013590055	DNAJA1;SPOPL
Nucleosome Assembly (GO:0006334)	2/54	0.598160998066292	0.7045160449574951	0	0	1.0024527711094875	0.5151558013590055	RSF1;SPTY2D1
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	2/54	0.598160998066292	0.7045160449574951	0	0	1.0024527711094875	0.5151558013590055	AKT3;SIRT1
Central Nervous System Development (GO:0007417)	10/283	0.6022506390505661	0.7090605412545437	0	0	0.9540893491510776	0.4838011311773646	NIPBL;SYNJ1;UTP3;RAB18;WWP1;UBE3A;CNTN4;PBX1;BPTF;TGFBR2
Anterograde Trans-Synaptic Signaling (GO:0098916)	7/199	0.6059969490686291	0.7122672587503798	0	0	0.9497595059198543	0.4757158523388094	GRIA1;NLGN4Y;CHRNB3;CRH;MAPK1;SLC12A6;SLC18A2
Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	2/55	0.6081978764746023	0.7122672587503798	0	0	0.9834873659148511	0.4890440054535481	FXR1;SLC38A2
Regulation Of Chondrocyte Differentiation (GO:0032330)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	TRPS1
Regulation Of Hippo Signaling (GO:0035330)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	FRMD6
Regulation Of Lysosomal Lumen pH (GO:0035751)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	ATP6V1A
Regulation Of Neutrophil Chemotaxis (GO:0090022)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	MCU
Cellular Response To Steroid Hormone Stimulus (GO:0071383)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	MAPK1
Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	GSK3B
Secretory Granule Organization (GO:0033363)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	AP3M1
Ventricular Cardiac Muscle Tissue Development (GO:0003229)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	PKP2
Vesicle-Mediated Transport Between Endosomal Compartments (GO:0098927)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	HOOK3
Metanephros Development (GO:0001656)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	NIPBL
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	RAD50
Negative Regulation Of Intracellular Protein Transport (GO:0090317)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	BAG4
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	SIRT1
Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	SIRT1
Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	USP25
Negative Regulation Of Signaling Receptor Activity (GO:2000272)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	SOCS5
Organophosphate Ester Transport (GO:0015748)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	OSBPL8
Osteoclast Differentiation (GO:0030316)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	FOXP1
Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	BCL2L11
Regulation Of Cell Size (GO:0008361)	1/25	0.6100834981210459	0.7122672587503798	0	0	1.0860998193315266	0.5367064882979393	ARHGAP5
Response To Interleukin-1 (GO:0070555)	3/85	0.6126877845926109	0.7147635737335631	0	0	0.95335697242842	0.46704938674783125	USP10;RC3H1;IRAK3
Macromolecule Catabolic Process (GO:0009057)	3/85	0.6126877845926109	0.7147635737335631	0	0	0.95335697242842	0.46704938674783125	DIS3;SNX25;IDE
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	6/172	0.6143011651203764	0.7163732598571081	0	0	0.941583523726557	0.4588053792668449	SELP;NPTN;CNTN4;ATP2C1;NECTIN3;TGFBR2
Organic Substance Transport (GO:0071702)	7/201	0.6165107676055724	0.718676748098172	0	0	0.9398695848121232	0.4545956422264562	SNX18;CHMP1B;DENND10;ABCA9;TXNIP;ATP2C1;SLC18A2
RNA Polymerase II Preinitiation Complex Assembly (GO:0051123)	2/56	0.6180428757134537	0.7190961683661468	0	0	0.9652243831348309	0.4644635077438558	GTF2A1;TAF5
Regulation Of Mitotic Nuclear Division (GO:0007088)	2/56	0.6180428757134537	0.7190961683661468	0	0	0.9652243831348309	0.4644635077438558	PHIP;IGF1
Pattern Recognition Receptor Signaling Pathway (GO:0002221)	2/56	0.6180428757134537	0.7190961683661468	0	0	0.9652243831348309	0.4644635077438558	CLEC4E;TLR4
Peptide Metabolic Process (GO:0006518)	2/56	0.6180428757134537	0.7190961683661468	0	0	0.9652243831348309	0.4644635077438558	LNPEP;IDE
Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)	2/56	0.6180428757134537	0.7190961683661468	0	0	0.9652243831348309	0.4644635077438558	PWWP2A;ERCC6
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	3/86	0.6206171709456672	0.7192522679248807	0	0	0.9418216343635412	0.44928740153123264	SMARCA2;CDC14A;APPL1
Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	SOCS5
L-amino Acid Transport (GO:0015807)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	SLC38A2
Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	PDK4
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	PIKFYVE
Regulation Of Myeloid Cell Differentiation (GO:0045637)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	PURB
Regulation Of Nucleotide-Excision Repair (GO:2000819)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	SMARCA2
cAMP-mediated Signaling (GO:0019933)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	CREB1
Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	CAB39
Calcium-Ion Regulated Exocytosis (GO:0017156)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	PPP3CB
Camera-Type Eye Development (GO:0043010)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	CYP1B1
Cardiac Muscle Cell Development (GO:0055013)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	PDLIM5
Cellular Response To Xenobiotic Stimulus (GO:0071466)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	PPM1E
Regulation Of Vasoconstriction (GO:0019229)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	BMPR2
Respiratory Chain Complex IV Assembly (GO:0008535)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	SLC25A46
Response To Glucocorticoid (GO:0051384)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	BCL2L11
Dendritic Spine Organization (GO:0097061)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	PRNP
Telomere Maintenance Via Telomere Lengthening (GO:0010833)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	RAD50
Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	WAC
Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	TEK
Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	IRS1
Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	IGF1
Negative Regulation Of Protein Polymerization (GO:0032272)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	DYRK1A
Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	UBQLN2
Plasma Membrane Invagination (GO:0099024)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	SNX18
Positive Regulation Of Monooxygenase Activity (GO:0032770)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	PIK3CB
Protein Localization To Cell Surface (GO:0034394)	1/26	0.624508897777619	0.7192522679248807	0	0	1.04260162601626	0.4908461084786279	FGF7
Endosome To Lysosome Transport (GO:0008333)	2/57	0.6276964531248709	0.7221099106278991	0	0	0.9476255088195387	0.4413078578699723	HOOK3;MTM1
Monoatomic Anion Transport (GO:0006820)	2/57	0.6276964531248709	0.7221099106278991	0	0	0.9476255088195387	0.4413078578699723	LRRC8B;SLC26A3
Regulation Of Calcium Ion Transport (GO:0051924)	2/57	0.6276964531248709	0.7221099106278991	0	0	0.9476255088195387	0.4413078578699723	PLN;SARAF
Negative Regulation Of Neuron Death (GO:1901215)	3/88	0.6361416468224363	0.7276019351299211	0	0	0.9195652173913044	0.4159506363174263	VPS35;IL6ST;CD200
Negative Regulation Of Protein Kinase Activity (GO:0006469)	3/88	0.6361416468224363	0.7276019351299211	0	0	0.9195652173913044	0.4159506363174263	PTPRB;PPM1E;PAK2
Protein Glycosylation (GO:0006486)	5/147	0.6368466641101125	0.7276019351299211	0	0	0.9171719691445677	0.41385217653212253	ARFGEF1;SERP1;GFPT1;TET2;B3GNT2
Renal System Development (GO:0072001)	2/58	0.6371592939492596	0.7276019351299211	0	0	0.9306551657297926	0.419479401189367	PYGO1;MYOCD
Glycosaminoglycan Biosynthetic Process (GO:0006024)	2/58	0.6371592939492596	0.7276019351299211	0	0	0.9306551657297926	0.419479401189367	UGDH;B3GNT2
GPI Anchor Metabolic Process (GO:0006505)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	PIGM
Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	INHBA
Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	PPP3CB
Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	MAP1B
Cardiac Muscle Cell Differentiation (GO:0055007)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	MYOCD
Cellular Response To Acid Chemical (GO:0071229)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	CPEB3
Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	IGF1
Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	DNAJB4
Dorsal/Ventral Pattern Formation (GO:0009953)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	BMPR1A
Synaptic Transmission, Glutamatergic (GO:0035249)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	GRIA1
In Utero Embryonic Development (GO:0001701)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	MBNL1
Iron-Sulfur Cluster Assembly (GO:0016226)	1/27	0.638401306630133	0.7276019351299211	0	0	1.0024494475713988	0.44988746925480344	NUBPL
