Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
AVPI1	10q24.2	0.024951314508274893	0.8272177987491823	0.9207563601297168
SLC17A1	6p22.2	-0.024939291819132656	0.8272997658537684	0.9207927670797554
MICALL1	22q13.1	-0.024926971762413232	0.8273837622351249	0.9208314281651101
INHBC	12q13.3	-0.024914654713125248	0.8274677400474291	0.9208700639820558
AGMAT	1p36.21	-0.02490262901655145	0.827549733278822	0.9209064867353862
PAGE5	Xp11.21	-0.024858029182436236	0.8278538385681455	0.9211172305232589
PARP15	3q21.1	0.024853943524831133	0.8278816980112951	0.9211172305232589
GABBR1	6p22.1	-0.024829600778969018	0.8280476916859758	0.9211172305232589
SIGIRR	11p15.5	-0.024805861883248268	0.8282095749461386	0.9211172305232589
ACTG1	17q25.3	0.024805258033106792	0.828213692890221	0.9211172305232589
PPEF2	4q21.1	0.024799893101062252	0.828250279141304	0.9211172305232589
TEX28	Xq28	-0.024795244828368593	0.8282819784163478	0.9211172305232589
METTL24	6q21	0.02478936490423716	0.828322077431737	0.9211172305232589
KIF14	1q32.1	-0.02478091528724445	0.8283797016169959	0.9211172305232589
RHPN2	19q13.11	-0.02478091528724445	0.8283797016169959	0.9211172305232589
RGS19	20q13.33	-0.02478091528724445	0.8283797016169959	0.9211172305232589
PARVB	22q13.31	-0.02478091528724445	0.8283797016169959	0.9211172305232589
NSMF	9q34.3	-0.024780915287244454	0.8283797016169959	0.9211172305232589
H2BC17	6p22.1	-0.02474488255651388	0.8286254456082005	0.9213356801543001
AKR1D1	7q33	0.024735349012200116	0.8286904673354072	0.9213422256113426
POU2F2	19q13.2	0.024725325453833633	0.8287588323512911	0.9213422256113426
OR2T10	1q44	-0.024714637407827734	0.8288317308617957	0.9213422256113426
BANP	16q24.2	-0.02470788704966033	0.8288777728618172	0.9213422256113426
LDB3	10q23.2	0.024707887049660326	0.8288777728618172	0.9213422256113426
GPR20	8q24.3	0.0246487734966232	0.8292809918063451	0.9216682607166583
HTR1A	5q12.3	0.024648711405973134	0.82928141535552	0.9216682607166583
DEFB136	8p23.1	-0.0246421322544027	0.8293262950831093	0.9216682607166583
AVPR2	Xq28	0.02463597318448957	0.8293683097156641	0.9216682607166583
ARL4C	2q37.1	-0.024610516066212042	0.8295419727422737	0.9217279088305265
DMRTC1B	Xq13.1	-0.02461051606621204	0.8295419727422737	0.9217279088305265
RIPPLY3	21q22.13	-0.024604297815063823	0.829584393565354	0.9217279088305265
SLC5A8	12q23.1-q23.2	-0.024599192944752258	0.829619219283882	0.9217279088305265
ZNF223	19q13.31	0.024586173320352383	0.8297080413952195	0.9217718065969831
RASSF6	4q13.3	0.024572931116634375	0.8297983841695962	0.9218121125607741
NFAM1	22q13.2	-0.024561830574489005	0.8298741175072021	0.9218121125607741
GLTPD2	17p13.2	0.024541888745668868	0.8300101743265622	0.9218121125607741
PLEKHG3	14q23.3	-0.02453748782862552	0.830040201071147	0.9218121125607741
IMPG1	6q14.1	0.024537487828625523	0.830040201071147	0.9218121125607741
VCP	9p13.3	0.024537487828625516	0.830040201071147	0.9218121125607741
PLSCR2	3q24	-0.02452401354985821	0.830132135406889	0.9218322671726005
SYCP3	12q23.2	-0.024513145082765534	0.830206292079962	0.9218322671726005
SYNE1	6q25.2	0.024513145082765524	0.830206292079962	0.9218322671726005
ATP2C2	16q24.1	-0.024488802336901795	0.8303723905266481	0.9218524228598785
FIG4	6q21	-0.0244888023369018	0.8303723905266481	0.9218524228598785
DDIAS	11q14.1	-0.0244888023369018	0.8303723905266481	0.9218524228598785
ALPL	1p36.12	0.02444011684518124	0.8307046097052275	0.9221414776894161
CCDC105	19p13.12	-0.024427357040301724	0.8307916847399877	0.9221414776894161
RIMKLB	12p13.31	0.02441577409931717	0.8308707304230707	0.9221414776894161
PXDC1	6p25.2	-0.024415774099317167	0.8308707304230707	0.9221414776894161
HOXC12	12q13.13	-0.02439746023752896	0.8309957134790695	0.9221414776894161
SMOX	20p13	-0.024392915875009566	0.8310267271565428	0.9221414776894161
CDKAL1	6p22.3	-0.0243914313534566	0.831036858550452	0.9221414776894161
PGLYRP4	1q21.3	0.024375247913906654	0.8311473072341748	0.9221414776894161
GRIN2D	19q13.33	-0.02436708860759592	0.8312029940803514	0.9221414776894161
GPHN	14q23.3	0.024367088607595924	0.8312029940803514	0.9221414776894161
TBC1D21	15q24.1	-0.024366920727200727	0.8312041398641233	0.9221414776894161
PTH	11p15.3	-0.024363903700527538	0.8312247311328659	0.9221414776894161
HTATIP2	11p15.1	0.024342745861731498	0.831369137005702	0.9222469454660013
GDPD5	11q13.4-q13.5	0.02431988319274824	0.8315251849106546	0.9223168924360433
SHC1	1q21.3	-0.024318403115870586	0.8315352873194514	0.9223168924360433
ANGPTL8	19p13.2	-0.024311821352303954	0.8315802121177486	0.9223168924360433
CAPZA2	7q31.2	0.02429406037000956	0.8317014450145146	0.922341902684879
N4BP2L2	13q13.1	-0.024294060370009564	0.8317014450145146	0.922341902684879
NNAT	20q11.23	-0.024269717624148424	0.8318676100837908	0.922416730056727
SDC3	1p35.2	-0.024269717624148424	0.8318676100837908	0.922416730056727
KIAA0319	6p22.3	-0.024245374878287176	0.83203378252024	0.9224569435239769
OR2AG2	11p15.4	0.024228911289428733	0.8321461731381031	0.9224569435239769
DEFB104A	8p23.1	-0.024221040943648547	0.8321999021642148	0.9224569435239769
OR5M3	11q12.1	-0.024221040943648547	0.8321999021642148	0.9224569435239769
PRG3	11q12.1	-0.024221040943648547	0.8321999021642148	0.9224569435239769
ZNF793	19q13.12	-0.02422103213242581	0.8321999623168216	0.9224569435239769
CRAT	9q34.11	-0.02419668938656433	0.8323661494664156	0.9225864471968994
KRT83	12q13.13	0.024149674187085576	0.8326871415225288	0.9227360197149613
EPHX1	1q42.12	0.024148003894841015	0.8326985457963774	0.9227360197149613
RBM39	20q11.22	-0.024148003894841015	0.8326985457963774	0.9227360197149613
SOD1	21q22.11	0.02414800389484102	0.8326985457963774	0.9227360197149613
ZNF525	19q13.42	-0.024123661148979184	0.83286475496261	0.9228107915663605
SHISA3	4p13	-0.024123661148979184	0.83286475496261	0.9228107915663605
KLK11	19q13.41	-0.02408878491669439	0.8331028981946453	0.9230199428611015
CASP2	7q34	-0.024074975657255176	0.8331971952621808	0.9230697072859566
CCDC7	10p11.22	-0.024050632911392995	0.8333634263813628	0.9231991542815465
H3-5	12p11.21	0.02402629016553069	0.8335296648040214	0.9232191754566316
ATAD5	17q11.2	-0.024026290165530685	0.8335296648040214	0.9232191754566316
ARHGEF3	3p14.3	0.024026290165530692	0.8335296648040214	0.9232191754566316
ZNF674	Xp11.3	0.024001947419668275	0.8336959105231072	0.9233485990880699
LINC01599	14q21.3	0.02397858537325512	0.8338554655335695	0.9234705976194688
ZNF417	19q13.43	-0.02395326192794678	0.8340284238221412	0.9235804244871015
C4ORF50	4p16.2-p16.1	0.02394959781218463	0.8340534502630269	0.9235804244871015
MARCHF3	5q23.2	0.023928919182084007	0.8341946913879554	0.9236821091171099
OR2T4	1q44	0.023908086685995755	0.8343369887662495	0.9237567840313524
CENPI	Xq22.1	-0.023904576436221122	0.8343609662218667	0.9237567840313524
CEBPD	8q11.21	0.023880233690361814	0.8345272483167263	0.9238311058329172
UBE2I	16p13.3	-0.023880233690361817	0.8345272483167263	0.9238311058329172
C4ORF45	4q32.1	0.023873044328523295	0.834576359289599	0.9238311058329172
INHBE	12q13.3	0.02386108887184419	0.834658029149933	0.9238514002950032
FAM171A1	10p13	0.023855890944498685	0.8346935376655599	0.9238514002950032
BMPER	7p14.3	0.023831548198635446	0.8348598342611688	0.9238713522285122
NUP107	12q15	0.023831548198635446	0.8348598342611688	0.9238713522285122
MARCHF10	17q23.2	0.023831548198635435	0.8348598342611688	0.9238713522285122
ZC3H3	8q24.3	-0.02380720545277579	0.8350261380965133	0.9240006866416932
KIR3DL2	19q13.42	0.023792654952017187	0.8351255471023217	0.9240559874502012
ILRUN	6p21.31	-0.02375851996105242	0.835358767458085	0.9242046306873806
ADCY9	16p13.3	0.02375851996105242	0.835358767458085	0.9242046306873806
CFAP299	4q21.21	0.02374763016002987	0.8354331727873224	0.9242322482637993
APRT	16q24.3	-0.023734177215188692	0.8355250929701001	0.9242792379506498
PPM1F	22q11.22	0.023709834469328575	0.8356914256934901	0.9243538355318586
TUSC1	9p21.2	0.023709834469328585	0.8356914256934901	0.9243538355318586
MRPL47	3q26.33	-0.02368549172346461	0.8358577656211947	0.9244831200968578
OR2T35	1q44	0.023673151488228662	0.835942092211885	0.92452168558258
FAM230H	22q11.21	0.023665913707251966	0.8359915522097354	0.9245216875972658
GPR6	6q21	0.02364149613795435	0.836158416455737	0.9246515190964915
TTC24	1q22	-0.023613012478403122	0.8363530765933923	0.9247068194388444
DENND5A	11p15.4	0.023612463485879462	0.8363568285589548	0.9247068194388444
GOLGA2	9q34.11	-0.023612463485879455	0.8363568285589548	0.9247068194388444
CCR3	3p21.31	-0.02359564358125449	0.8364717821719546	0.9247266780527923
RALGAPA2	20p11.23	-0.023588120740018755	0.8365231972327993	0.9247266780527923
FAM72D	1q21.1	-0.02358812074001876	0.8365231972327993	0.9247266780527923
LMCD1	3p25.3	-0.023563777994157934	0.8366895730754667	0.9247944786106486
SAP130	2q14.3	-0.023563777994157934	0.8366895730754667	0.9247944786106486
UGT2B15	4q13.2	0.02355743174913685	0.8367329490580377	0.9247944786106486
BEGAIN	14q32.2	0.02354445072757951	0.8368216746241968	0.9248210692876263
MTCH1	6p21.2	0.023539435248297002	0.8368559560798265	0.9248210692876263
PRR23B	3q23	0.023526975710814912	0.8369411199593314	0.9248605081224747
GATAD2A	19p13.11	-0.023490749756571002	0.8371887435453249	0.9250794575334137
ZNF713	7p11.2	-0.02346654982120889	0.8373541717338757	0.9251539559914158
TRIM69	15q15-q21	-0.023466407010709695	0.8373551479922305	0.9251539559914158
FUNDC1	Xp11.3	-0.023417721518986752	0.837687978278814	0.9254122911155293
TMEM130	7q22.1	-0.02341772151898675	0.837687978278814	0.9254122911155293
SCCPDH	1q44	0.023393378773125095	0.8378544041043183	0.9255293123966105
GJA10	6q15	-0.02337028026708056	0.8380123299208888	0.9255293123966105
ZNF385D	3p24.3	0.02336903602726332	0.8380208370418364	0.9255293123966105
ABR	17p13.3	0.02336903602726332	0.8380208370418364	0.9255293123966105
CD1B	1q23.1	0.02336601873708453	0.8380414669461846	0.9255293123966105
SPOCK2	10q22.1	0.023344693281401426	0.8381872770842305	0.9256007422436483
CSK	15q24.1	-0.023320350535539405	0.8383537242244268	0.9256007422436483
COL4A6	Xq22.3	0.02332035053553941	0.8383537242244268	0.9256007422436483
SEC22C	3p22.1	0.023320350535539408	0.8383537242244268	0.9256007422436483
ARHGAP20	11q22.3-q23.1	0.023320350535539405	0.8383537242244268	0.9256007422436483
NBPF10	1q21.1	-0.02327166504381501	0.838686639769716	0.9258786697476168
EGFL7	9q34.3	0.02325963522216515	0.8387689050796991	0.9258786697476168
CCT8L2	22q11.1	0.023250496875378716	0.8388313983436285	0.9258786697476168
USP49	6p21.1	-0.023247322297956435	0.8388531081605755	0.9258786697476168
ZNF268	12q24.33	-0.023247322297956438	0.8388531081605755	0.9258786697476168
TNNI3K	1p31.1	-0.02322297955209393	0.8390195836208036	0.9260077390697102
MS4A8	11q12.2	-0.023182078387920194	0.8392993148876566	0.926121548864771
CDH5	16q21	0.02317429406036857	0.8393525557209055	0.926121548864771
EIF3E	8q23.1	0.023165544240258577	0.839412400891584	0.926121548864771
ASTL	2q11.2	-0.023164373292825658	0.8394204097594904	0.926121548864771
CD79A	19q13.2	-0.023154883807578467	0.8394853150964932	0.926121548864771
PMCH	12q23.2	0.023149951314509518	0.8395190523465225	0.926121548864771
FBH1	10p15.1	-0.023149951314509525	0.8395190523465225	0.926121548864771
PTPN1	20q13.13	0.023149951314509525	0.8395190523465225	0.926121548864771
STPG4	2p21	0.02312427213443129	0.8396946973875644	0.9262392627414094
CCDC144NL	17p11.2	-0.02311986267151296	0.8397248588069687	0.9262392627414094
FOXA1	14q21.1	-0.023106645103502427	0.8398152704319088	0.9262702627336917
CLDN23	8p23.1	0.02310126582278342	0.8398520667133869	0.9262702627336917
SERINC4	15q15.3	-0.023076923076924022	0.840018584440339	0.9263992565748234
PDCD11	10q24.33	0.023052580331060658	0.8401851091869154	0.9264735869532215
NHERF2	16p13.3	0.023052580331060658	0.8401851091869154	0.9264735869532215
HNRNPA1L2	13q14.3	0.023028237585201027	0.8403516409458834	0.9265009398991908
SLC6A14	Xq23	-0.02301473406281312	0.840444023247176	0.9265009398991908
OR8H1	11q12.1	-0.02301316295384551	0.8404547718909248	0.9265009398991908
DPYS	8q22.3	-0.023008796212576274	0.8404846468314389	0.9265009398991908
TP53I11	11p11.2	0.0230066952404482	0.8404990206548277	0.9265009398991908
RBM22	5q33.1	0.023003894839337416	0.8405181797101915	0.9265009398991908
ANXA8L1	10q11.22	-0.022980241136853784	0.840680011148495	0.9265009398991908
PLXND1	3q22.1	0.02297955209347753	0.8406847254726872	0.9265009398991908
RFPL4A	19q13.42	0.022958593746309246	0.8408281217958735	0.9265009398991908
ZNF331	19q13.42	0.022955209347613692	0.8408512782262846	0.9265009398991908
HACD4	9p21.3	-0.02295520934761368	0.8408512782262846	0.9265009398991908
NBAS	2p24.3	0.022955209347613685	0.8408512782262846	0.9265009398991908
MTRNR2L9	6q11.1	0.02295477540306629	0.8408542473326792	0.9265009398991908
SEPTIN5	22q11.21	0.022930866601753565	0.841017837963846	0.9266265734444284
PDLIM2	8p21.3	0.022906663259084196	0.8411834507835871	0.9266659108253149
PKDCC	2p21	-0.022906523855889458	0.8411844046782665	0.9266659108253149
ASB10	7q36.1	-0.02290256248566087	0.841211511253802	0.9266659108253149
MAGEB10	Xp21.3	0.022883712639993784	0.8413404981318948	0.9266659108253149
KIF17	1p36.12	0.022882320365080172	0.8413500254415545	0.9266659108253149
CHST12	7p22.3	-0.022882181110029088	0.8413509783623412	0.9266659108253149
TMEM105	17q25.3	0.022860925196979423	0.8414964350164338	0.9267401750062686
RHD	1p36.11	0.022857838364168607	0.8415175590090623	0.9267401750062686
LCE1B	1q21.3	-0.022839560199726553	0.8416426434912021	0.926814429347562
MRPL33	2p23.2	-0.022833495618304122	0.8416841466112562	0.926814429347562
ASXL3	18q12.1	0.022809152872443398	0.8418507411617813	0.9269432705741402
ALG9	11q23.1	-0.022784810126582542	0.8420173426535278	0.9270175031640494
SP100	2q37.1	-0.02278481012658255	0.8420173426535278	0.9270175031640494
NPHS2	1q25.2	-0.0227735887821432	0.842094143749951	0.9270474575452198
INSL6	9p24.1	0.022764529203983194	0.8421561503658159	0.92706112235959
VSTM2L	20q11.23	0.022748434448051438	0.842266310327964	0.9271277905406095
PSPC1	13q12.11	-0.02268743914313402	0.8426838178901966	0.9275327449697607
ZNF727	7q11.21	0.022675405766034638	0.8427661904348859	0.927568794029635
OR1M1	19p13.2	-0.02261685122587808	0.843167040163486	0.9279161288027435
TPRG1L	1p36.32	-0.022614410905549245	0.8431837468511576	0.9279161288027435
ICMT	1p36.31	-0.022590068159687407	0.8433504036160353	0.9279161288027435
TSPEAR	21q22.3	-0.022576847067575966	0.8434409215310952	0.9279161288027435
DUSP16	12p13.2	0.022565725413825448	0.8435170672579442	0.9279161288027435
ZNF385A	12q13.13	-0.022565725413825444	0.8435170672579442	0.9279161288027435
GRPEL1	4p16.1	-0.022565725413825448	0.8435170672579442	0.9279161288027435
CSRNP1	3p22.2	0.022565725413825444	0.8435170672579442	0.9279161288027435
DLX4	17q21.33	-0.02256405148254299	0.8435285281519831	0.9279161288027435
GAGE2C	Xp11.23	0.022549260199355638	0.8436298009424229	0.9279729239153061
HTT	4p16.3	-0.022541382667963357	0.8436837377697829	0.9279776469626685
NOS1	12q24.22	0.022530828624853675	0.8437560015851757	0.9280025263374729
PRAMEF19	1p36.21	-0.022518571786106917	0.843839926106095	0.9280402270224883
RLN2	9p24.1	0.022492834060995073	0.8440161620524085	0.9281794397720715
GOT1L1	8p11.23	-0.022469385109390668	0.8441767325653536	0.9281999644105897
FXN	9q21.11	-0.022468354430380272	0.8441837904533481	0.9281999644105897
CHPF2	7q36.1	-0.022468354430380276	0.8441837904533481	0.9281999644105897
SLC22A11	11q13.1	-0.02241213966532867	0.8445687567158353	0.928515711981797
FAM218A	4q32.3	-0.02239532619279608	0.8446839047091915	0.928515711981797
SGCA	17q21.33	-0.022387338499767324	0.8447386100053095	0.928515711981797
SIRPD	20p13	0.022384366033577078	0.844758967715574	0.928515711981797
WDR13	Xp11.23	-0.022373706799971013	0.8448319710936882	0.928515711981797
STPG1	1p36.11	0.022370983446933113	0.844850623110555	0.928515711981797
JPH3	16q24.2	0.02237098344693311	0.844850623110555	0.928515711981797
OR6S1	14q11.2	-0.022363778714884493	0.8448999681281497	0.928515711981797
SH3BP2	4p16.3	-0.022346640701070015	0.8450173483247382	0.928515711981797
HSPA12B	20p13	0.02234664070107002	0.8450173483247382	0.928515711981797
AGTR1	3q24	0.02234664070107001	0.8450173483247382	0.928515711981797
SDR42E1	16q23.3	0.02233364783675664	0.8451063401714004	0.9285546399466383
VSTM2B	19q12	-0.022322297955210756	0.845184080344513	0.9285546399466383
OR10V1	11q12.1	0.022310403610974843	0.8452655513605032	0.9285546399466383
NUTM2B	10q22.3	0.02229795520934741	0.8453508191628893	0.9285546399466383
SRPX	Xp11.4	-0.022297955209347405	0.8453508191628893	0.9285546399466383
DENND1B	1q31.3	-0.022297955209347402	0.8453508191628893	0.9285546399466383
HAS3	16q22.1	-0.022273612463483927	0.8455175647726034	0.928683226881384
TLN2	15q22.2	-0.0222492697176243	0.8456843171665098	0.9288118061570839
FAM13A	4q22.1	0.02222492697176455	0.8458510763374963	0.9289403777672768
KCNA7	19q13.33	0.022214100370058693	0.8459252457879517	0.9289672552881084
ZNF558	19p13.2	-0.02215189873417656	0.8463513944415471	0.9293694310443644
LRRC37A5P	9q31.3	-0.022146131954249124	0.8463909053709548	0.9293694310443644
ITPR3	6p21.31	0.022127555988316304	0.8465181806493574	0.9293999971149088
CHRNA5	15q25.1	-0.0221275559883163	0.8465181806493574	0.9293999971149088
RGS17	6q25.2	0.02207887049659142	0.8468517732819204	0.9297116460890902
CXCR3	Xq13.1	0.02203636723527774	0.8471430273187011	0.9299140662379589
KIAA0930	22q13.31	-0.022030185004870032	0.8471853928225774	0.9299140662379589
TMEM106A	17q21.31	-0.022030185004870032	0.8471853928225774	0.9299140662379589
TBL1Y	Yp11.2	0.0220107890446249	0.8473183120027051	0.9299333594409483
LINC03041	9p22.3	0.02200746835207137	0.8473410689071491	0.9299333594409483
SERAC1	6q25.3	-0.022005842259005128	0.8473522126655793	0.9299333594409483
OR11H1	22q11.1	0.021974332602307522	0.847568157012238	0.9300299377157295
EPGN	4q13.3	-0.021973497225543166	0.8475738822317975	0.9300299377157295
CLDN24	4q35.1	0.021971222354144847	0.8475894730072844	0.9300299377157295
SRGAP2	1q32.1	-0.021957156767282975	0.8476858724611032	0.9300458161423041
TAAR2	6q23.2	0.02194611173024661	0.8477615719377078	0.9300458161423041
ORMDL1	2q32.2	-0.021932814021421713	0.8478527123993476	0.9300458161423041
PRDM16	1p36.32	-0.021932814021421717	0.8478527123993476	0.9300458161423041
PLAAT5	11q12.3	-0.02193281402142171	0.8478527123993476	0.9300458161423041
LILRB2	19q13.4	0.02188412852969881	0.8481864123209097	0.9301657065565143
CACNA1B	9q34.3	0.02188412852969881	0.8481864123209097	0.9301657065565143
GDNF	5p13.2	-0.0218841285296988	0.8481864123209097	0.9301657065565143
CSNK1A1L	13q13.3	0.021873547274687953	0.8482589418521257	0.9301657065565143
NPY4R	10q11.22	0.021870529746089214	0.8482796258236274	0.9301657065565143
